"AnimalID"	"Session"	"TrapID"	"Year"	"Session.1"	"Mod_Ses"	"Sex"
14	"2009_2"	"Altan tevsh"	2009	3	2	"M"
14	"2009_2"	"Mukhar zadgai "	2009	3	2	"M"
14	"2009_2"	"Mukhar zadgai "	2009	3	2	"M"
14	"2009_2"	"Mukhar zadgai "	2009	3	2	"M"
14	"2009_2"	"Mukhar zadgai "	2009	3	2	"M"
14	"2009_2"	"Mukhar zadgai "	2009	3	2	"M"
14	"2009_2"	"Mukhar zadgai "	2009	3	2	"M"
14	"2009_2"	"Khatuu bulag"	2009	3	2	"M"
14	"2009_2"	"Suujiin bulag"	2009	3	2	"M"
14	"2009_2"	"Suujiin bulag"	2009	3	2	"M"
14	"2009_2"	"Suujiin bulag"	2009	3	2	"M"
14	"2009_2"	"Suujiin bulag"	2009	3	2	"M"
14	"2009_2"	"Suujiin bulag"	2009	3	2	"M"
14	"2009_2"	"Shar khuls"	2009	3	2	"M"
14	"2009_3"	"Mukhar zadgai "	2009	4	3	"M"
14	"2013_1"	"Tsagaan burgas"	2013	1	1	"M"
14	"2013_1"	"Tsagaan burgas"	2013	1	1	"M"
14	"2013_1"	"Tsagaan burgas"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Tsagaan tokhoi"	2013	1	1	"M"
14	"2013_1"	"Tsagaan tokhoi"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_3"	"Shar khuls"	2013	3	3	"M"
14	"2013_4"	"Shar khuls"	2013	4	4	"M"
14	"2013_4"	"Shar khuls"	2013	4	4	"M"
14	"2013_4"	"Shar khuls"	2013	4	4	"M"
14	"2013_4"	"Shar khuls"	2013	4	4	"M"
14	"2013_4"	"Shar khuls"	2013	4	4	"M"
14	"2013_4"	"Shar khuls"	2013	4	4	"M"
14	"2013_4"	"Shar khuls"	2013	4	4	"M"
14	"2013_4"	"Tsagaan burgas"	2013	4	4	"M"
14	"2013_4"	"Tsagaan burgas"	2013	4	4	"M"
14	"2013_4"	"Shar khuls"	2013	4	4	"M"
14	"2013_4"	"Shar khuls"	2013	4	4	"M"
14	"2013_4"	"Shar khuls"	2013	4	4	"M"
14	"2013_4"	"Shar khuls"	2013	4	4	"M"
14	"2013_5"	"Tsagaan tokhoi"	2013	6	5	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2013_1"	"Shar khuls"	2013	1	1	"M"
14	"2017_1"	"Tsagaan tokhoi"	2017	1	1	"M"
14	"2017_1"	"Tsagaan tokhoi"	2017	2	1	"M"
14	"2017_1"	"Tsagaan tokhoi"	2017	2	1	"M"
14	"2017_1"	"Shar khuls"	2017	2	1	"M"
14	"2017_1"	"Tsagaan tokhoi"	2017	2	1	"M"
14	"2017_1"	"Shar khuls"	2017	2	1	"M"
14	"2017_1"	"Tsagaan tokhoi"	2017	2	1	"M"
14	"2017_1"	"Tsagaan tokhoi"	2017	2	1	"M"
14	"2017_1"	"Tsagaan tokhoi"	2017	2	1	"M"
14	"2017_1"	"Tsagaan tokhoi"	2017	2	1	"M"
14	"2017_1"	"Tsagaan burgas"	2017	2	1	"M"
14	"2017_1"	"Tsagaan tokhoi"	2017	2	1	"M"
14	"2017_1"	"Tsagaan burgas"	2017	2	1	"M"
14	"2017_1"	"Shar khuls"	2017	2	1	"M"
14	"2017_1"	"Shar khuls"	2017	2	1	"M"
14	"2017_1"	"Shar khuls"	2017	2	1	"M"
14	"2017_1"	"Shar khuls"	2017	2	1	"M"
14	"2017_1"	"Shar khuls"	2017	2	1	"M"
14	"2017_1"	"Shar khuls"	2017	2	1	"M"
14	"2017_1"	"Shar khuls"	2017	2	1	"M"
14	"2017_1"	"Tsagaan tokhoi"	2017	2	1	"M"
14	"2017_1"	"Tsagaan burgas"	2017	2	1	"M"
14	"2017_1"	"Tsagaan burgas"	2017	2	1	"M"
14	"2017_2"	"Khushuut"	2017	3	2	"M"
14	"2017_2"	"Khushuut"	2017	3	2	"M"
14	"2017_2"	"Tsagaan burgas"	2017	3	2	"M"
14	"2017_2"	"Tsagaan burgas"	2017	3	2	"M"
14	"2017_2"	"Khushuut"	2017	3	2	"M"
14	"2017_2"	"Khushuut"	2017	3	2	"M"
14	"2017_2"	"Khushuut"	2017	3	2	"M"
14	"2017_2"	"Tsagaan burgas"	2017	3	2	"M"
14	"2017_2"	"Khushuut"	2017	4	2	"M"
14	"2017_2"	"Khushuut"	2017	4	2	"M"
14	"2017_2"	"Khushuut"	2017	4	2	"M"
14	"2017_2"	"Khushuut"	2017	4	2	"M"
14	"2017_2"	"Shar khuls"	2017	4	2	"M"
14	"2017_2"	"Khushuut"	2017	4	2	"M"
14	"2017_2"	"Khutul us"	2017	4	2	"M"
14	"2017_2"	"Khutul us"	2017	4	2	"M"
14	"2017_2"	"Tsagaan burgas"	2017	4	2	"M"
14	"2017_2"	"Tsagaan burgas"	2017	4	2	"M"
14	"2017_2"	"Khushuut"	2017	4	2	"M"
14	"2017_2"	"Khushuut"	2017	4	2	"M"
14	"2017_2"	"Khushuut"	2017	4	2	"M"
14	"2017_2"	"Khushuut"	2017	4	2	"M"
14	"2017_2"	"Khushuut"	2017	4	2	"M"
14	"2017_2"	"Khushuut"	2017	4	2	"M"
14	"2017_2"	"Khushuut"	2017	4	2	"M"
14	"2017_2"	"Khushuut"	2017	4	2	"M"
14	"2017_2"	"Shar khuls"	2017	4	2	"M"
14	"2017_2"	"Shar khuls"	2017	4	2	"M"
14	"2017_2"	"Khutul us"	2017	5	2	"M"
14	"2017_3"	"Tsagaan tokhoi"	2017	6	3	"M"
14	"2017_3"	"Shar khuls"	2017	6	3	"M"
14	"2017_3"	"Shar khuls"	2017	7	3	"M"
14	"2017_3"	"Shar khuls"	2017	7	3	"M"
14	"2017_3"	"Shar khuls"	2017	7	3	"M"
14	"2017_3"	"Shar khuls"	2017	7	3	"M"
14	"2017_3"	"Shar khuls"	2017	7	3	"M"
14	"2017_3"	"Shar khuls"	2017	7	3	"M"
14	"2017_3"	"Shar khuls"	2017	7	3	"M"
14	"2017_4"	"Tsagaan burgas"	2017	8	4	"M"
14	"2017_4"	"Tsagaan burgas"	2017	8	4	"M"
14	"2017_4"	"Tsagaan burgas"	2017	8	4	"M"
14	"2017_4"	"Tsagaan burgas"	2017	8	4	"M"
14	"2017_4"	"Shar khuls"	2017	8	4	"M"
14	"2017_4"	"Shar khuls"	2017	8	4	"M"
14	"2017_4"	"Shar khuls"	2017	8	4	"M"
14	"2017_4"	"Tsagaan tokhoi"	2017	8	4	"M"
14	"2017_4"	"Tsagaan tokhoi"	2017	8	4	"M"
14	"2017_4"	"Tsagaan tokhoi"	2017	8	4	"M"
14	"2017_4"	"Tsagaan burgas"	2017	8	4	"M"
14	"2017_5"	"Tsagaan burgas"	2017	9	5	"M"
14	"2017_5"	"Tsagaan burgas"	2017	9	5	"M"
14	"2017_5"	"Khutul us"	2017	9	5	"M"
14	"2017_5"	"Khutul us"	2017	9	5	"M"
14	"2017_5"	"Khutul us"	2017	9	5	"M"
14	"2017_5"	"Shar khuls"	2017	9	5	"M"
14	"2017_5"	"Shar khuls"	2017	9	5	"M"
14	"2017_5"	"Shar khuls"	2017	9	5	"M"
14	"2017_5"	"Tsagaan burgas"	2017	9	5	"M"
14	"2017_5"	"Tsagaan burgas"	2017	9	5	"M"
14	"2017_5"	"Shar khuls"	2017	9	5	"M"
14	"2017_5"	"Shar khuls"	2017	9	5	"M"
14	"2017_5"	"Shar khuls"	2017	9	5	"M"
14	"2017_5"	"Khutul us"	2017	9	5	"M"
14	"2017_6"	"Tsagaan tokhoi"	2017	10	6	"M"
14	"2017_6"	"Tsagaan burgas"	2017	10	6	"M"
14	"2017_6"	"Tsagaan tokhoi"	2017	10	6	"M"
14	"2017_6"	"Shar khuls"	2017	10	6	"M"
14	"2017_6"	"Shar khuls"	2017	10	6	"M"
14	"2017_6"	"Khushuut"	2017	10	6	"M"
15	"2013_1"	"Shar khuls"	2013	1	1	"M"
15	"2013_1"	"Shar khuls"	2013	1	1	"M"
15	"2013_1"	"Shar khuls"	2013	1	1	"M"
15	"2017_1"	"Tsagaan tokhoi"	2017	2	1	"M"
15	"2017_1"	"Tsagaan tokhoi"	2017	2	1	"M"
15	"2017_1"	"Tsagaan tokhoi"	2017	2	1	"M"
15	"2017_1"	"Tsagaan tokhoi"	2017	2	1	"M"
15	"2017_3"	"Shar khuls"	2017	7	3	"M"
15	"2017_4"	"Shar khuls"	2017	8	4	"M"
16	"2013_1"	"Shar khuls"	2013	1	1	"M"
16	"2013_4"	"Shar khuls"	2013	4	4	"M"
16	"2017_5"	"Khutul us"	2017	9	5	"M"
16	"2017_6"	"Shar khuls"	2017	10	6	"M"
17	"2009_2"	"Altan tevsh"	2009	3	2	"M"
17	"2009_3"	"Altan tevsh"	2009	4	3	"M"
17	"2009_3"	"Mukhar zadgai "	2009	4	3	"M"
17	"2009_3"	"Suujiin bulag"	2009	4	3	"M"
17	"2009_3"	"Suujiin bulag"	2009	4	3	"M"
17	"2013_3"	"Tsagaan tokhoi"	2013	3	3	"M"
17	"2013_3"	"Tsagaan burgas"	2013	3	3	"M"
17	"2013_3"	"Tsagaan burgas"	2013	3	3	"M"
17	"2013_3"	"Tsagaan burgas"	2013	3	3	"M"
17	"2013_3"	"Tsagaan burgas"	2013	3	3	"M"
17	"2013_3"	"Tsagaan burgas"	2013	3	3	"M"
17	"2013_3"	"Tsagaan burgas"	2013	3	3	"M"
17	"2013_3"	"Tsagaan burgas"	2013	3	3	"M"
17	"2013_3"	"Tsagaan burgas"	2013	3	3	"M"
17	"2017_1"	"Bogts tsagaan ders"	2017	1	1	"M"
17	"2017_1"	"Baruun tooroi"	2017	1	1	"M"
17	"2017_1"	"Bogts tsagaan ders"	2017	1	1	"M"
17	"2017_1"	"Baruun tooroi"	2017	2	1	"M"
17	"2017_1"	"Bogts tsagaan ders"	2017	2	1	"M"
17	"2017_1"	"Bogts tsagaan ders"	2017	2	1	"M"
17	"2017_1"	"Bogts tsagaan ders"	2017	2	1	"M"
17	"2017_1"	"Baruun tooroi"	2017	2	1	"M"
17	"2017_1"	"Bogts tsagaan ders"	2017	2	1	"M"
17	"2017_1"	"Bogts tsagaan ders"	2017	2	1	"M"
17	"2017_1"	"Baruun tooroi"	2017	2	1	"M"
17	"2017_1"	"Baruun tooroi"	2017	2	1	"M"
17	"2017_1"	"Baruun tooroi"	2017	2	1	"M"
17	"2017_1"	"Khukh khuls"	2017	2	1	"M"
17	"2017_1"	"Baruun tooroi"	2017	2	1	"M"
17	"2017_2"	"Baruun tooroi"	2017	4	2	"M"
17	"2017_2"	"Baruun tooroi"	2017	4	2	"M"
17	"2017_2"	"Mazaalain shand"	2017	5	2	"M"
17	"2017_2"	"Khushuut"	2017	5	2	"M"
17	"2017_2"	"Bogts tsagaan ders"	2017	5	2	"M"
17	"2017_2"	"Bogts tsagaan ders"	2017	5	2	"M"
17	"2017_2"	"Khushuut"	2017	5	2	"M"
17	"2017_2"	"Bogts tsagaan ders"	2017	5	2	"M"
17	"2017_3"	"Baruun tooroi"	2017	6	3	"M"
17	"2017_3"	"Baruun tooroi"	2017	6	3	"M"
17	"2017_3"	"Baruun tooroi"	2017	6	3	"M"
17	"2017_3"	"Baruun tooroi"	2017	6	3	"M"
17	"2017_3"	"Baruun tooroi"	2017	6	3	"M"
17	"2017_3"	"Baruun tooroi"	2017	6	3	"M"
17	"2017_3"	"Baruun tooroi"	2017	7	3	"M"
17	"2017_3"	"Baruun tooroi"	2017	7	3	"M"
17	"2017_3"	"Baruun tooroi"	2017	7	3	"M"
17	"2017_6"	"Bogts tsagaan ders"	2017	10	6	"M"
17	"2017_6"	"Bogts tsagaan ders"	2017	10	6	"M"
17	"2017_6"	"Bogts tsagaan ders"	2017	10	6	"M"
17	"2017_6"	"Bogts tsagaan ders"	2017	10	6	"M"
17	"2017_6"	"Baruun tooroi"	2017	10	6	"M"
17	"2017_6"	"Bogts tsagaan ders"	2017	10	6	"M"
17	"2017_6"	"Bogts tsagaan ders"	2017	10	6	"M"
17	"2017_6"	"Bogts tsagaan ders"	2017	10	6	"M"
18	"2017_6"	"Bogts tsagaan ders"	2017	10	6	"M"
18	"2017_6"	"Bogts tsagaan ders"	2017	10	6	"M"
18	"2017_6"	"Bogts tsagaan ders"	2017	10	6	"M"
19	"2013_3"	"Bogts tsagaan ders"	2013	3	3	"M"
19	"2013_3"	"Bogts tsagaan ders"	2013	3	3	"M"
19	"2017_2"	"Baruun tooroi"	2017	4	2	"M"
19	"2017_2"	"Baruun tooroi"	2017	4	2	"M"
19	"2017_4"	"Khukh khuls"	2017	8	4	"M"
19	"2017_4"	"Khukh khuls"	2017	8	4	"M"
21	"2009_2"	"Khutul us"	2009	3	2	"M"
21	"2009_2"	"Khutul us"	2009	3	2	"M"
21	"2009_2"	"Khutul us"	2009	3	2	"M"
21	"2009_2"	"Khutul us"	2009	3	2	"M"
21	"2009_2"	"Khutul us"	2009	3	2	"M"
21	"2009_3"	"Tsagaan burgas"	2009	4	3	"M"
21	"2009_3"	"Tsagaan burgas"	2009	4	3	"M"
21	"2009_3"	"Tsagaan burgas"	2009	4	3	"M"
21	"2009_3"	"Tsagaan burgas"	2009	4	3	"M"
21	"2009_3"	"Tsagaan tokhoi"	2009	4	3	"M"
21	"2009_4"	"Tsagaan burgas"	2009	6	4	"M"
21	"2009_4"	"Khutul us"	2009	6	4	"M"
22	"2017_1"	"Altan tevsh"	2017	2	1	"F"
22	"2017_2"	"Khatuu bulag"	2017	5	2	"F"
22	"2017_4"	"Khatuu bulag"	2017	8	4	"F"
22	"2017_4"	"Mukhar zadgai "	2017	8	4	"F"
23	"2017_1"	"Suujiin bulag"	2017	2	1	"M"
23	"2017_1"	"Suujiin bulag"	2017	2	1	"M"
23	"2017_3"	"Altan tevsh"	2017	6	3	"M"
23	"2017_4"	"Mukhar zadgai "	2017	8	4	"M"
24	"2009_1"	"Altan tevsh"	2009	2	1	"F"
24	"2009_1"	"Altan tevsh"	2009	2	1	"F"
24	"2009_1"	"Altan tevsh"	2009	2	1	"F"
24	"2009_1"	"Altan tevsh"	2009	2	1	"F"
24	"2009_1"	"Altan tevsh"	2009	2	1	"F"
24	"2009_1"	"Suujiin bulag"	2009	2	1	"F"
24	"2009_3"	"Altan tevsh"	2009	4	3	"F"
24	"2009_3"	"Khatuu bulag"	2009	4	3	"F"
24	"2009_3"	"Mukhar zadgai "	2009	4	3	"F"
25	"2017_3"	"Mukhar zadgai "	2017	6	3	"M"
25	"2017_3"	"Mukhar zadgai "	2017	6	3	"M"
26	"2009_1"	"Bogts tsagaan ders"	2009	2	1	"M"
26	"2009_3"	"Khushuut"	2009	4	3	"M"
26	"2013_1"	"Baruun tooroi"	2013	1	1	"M"
26	"2013_1"	"Baruun tooroi"	2013	1	1	"M"
26	"2013_4"	"Bogts tsagaan ders"	2013	4	4	"M"
27	"2017_3"	"Tsagaan tokhoi"	2017	7	3	"M"
27	"2017_5"	"Tsagaan tokhoi"	2017	7	5	"M"
27	"2017_6"	"Tsagaan tokhoi"	2017	10	6	"M"
28	"2013_1"	"Tsagaan tokhoi"	2013	1	1	"M"
28	"2013_1"	"Tsagaan tokhoi"	2013	1	1	"M"
28	"2017_5"	"Khutul us"	2017	9	5	"M"
28	"2017_5"	"Khutul us"	2017	9	5	"M"
29	"2017_6"	"Baruun tooroi"	2017	10	6	"F"
29	"2017_6"	"Baruun tooroi"	2017	10	6	"F"
29	"2017_6"	"Baruun tooroi"	2017	10	6	"F"
29	"2017_6"	"Baruun tooroi"	2017	10	6	"F"
29	"2017_6"	"Baruun tooroi"	2017	10	6	"F"
30	"2009_1"	"Bogts tsagaan ders"	2009	2	1	"M"
30	"2009_1"	"Baruun tooroi"	2009	2	1	"M"
30	"2009_1"	"Baruun tooroi"	2009	2	1	"M"
30	"2009_1"	"Baruun tooroi"	2009	2	1	"M"
30	"2009_1"	"Baruun tooroi"	2009	2	1	"M"
30	"2009_1"	"Baruun tooroi"	2009	2	1	"M"
30	"2009_1"	"Baruun tooroi"	2009	2	1	"M"
30	"2009_1"	"Baruun tooroi"	2009	2	1	"M"
30	"2013_1"	"Baruun tooroi"	2013	1	1	"M"
30	"2013_1"	"Baruun tooroi"	2013	1	1	"M"
30	"2013_1"	"Baruun tooroi"	2013	1	1	"M"
30	"2013_1"	"Baruun tooroi"	2013	1	1	"M"
30	"2013_1"	"Baruun tooroi"	2013	1	1	"M"
30	"2013_1"	"Baruun tooroi"	2013	1	1	"M"
30	"2013_1"	"Baruun tooroi"	2013	1	1	"M"
30	"2013_1"	"Baruun tooroi"	2013	1	1	"M"
30	"2013_1"	"Baruun tooroi"	2013	1	1	"M"
30	"2013_3"	"Bogts tsagaan ders"	2013	3	3	"M"
30	"2013_3"	"Bogts tsagaan ders"	2013	3	3	"M"
31	"2017_1"	"Bogts tsagaan ders"	2017	1	1	"M"
31	"2017_1"	"Bogts tsagaan ders"	2017	1	1	"M"
31	"2017_1"	"Bogts tsagaan ders"	2017	2	1	"M"
31	"2017_1"	"Bogts tsagaan ders"	2017	2	1	"M"
31	"2017_1"	"Khukh khuls"	2017	2	1	"M"
31	"2017_2"	"Mazaalain shand"	2017	4	2	"M"
31	"2017_2"	"Khukh khuls"	2017	5	2	"M"
31	"2017_3"	"Bogts tsagaan ders"	2017	6	3	"M"
31	"2017_4"	"Khukh khuls"	2017	8	4	"M"
31	"2017_4"	"Khukh khuls"	2017	8	4	"M"
31	"2017_4"	"Khukh khuls"	2017	8	4	"M"
31	"2017_4"	"Khukh khuls"	2017	8	4	"M"
31	"2017_4"	"Khukh khuls"	2017	8	4	"M"
32	"2009_4"	"Khutul us"	2009	4	4	"F"
33	"2009_1"	"Tsagaan tokhoi"	2009	1	1	"M"
33	"2009_1"	"Tsagaan tokhoi"	2009	1	1	"M"
33	"2009_1"	"Shar khuls"	2009	2	1	"M"
33	"2009_1"	"Shar khuls"	2009	2	1	"M"
33	"2009_1"	"Shar khuls"	2009	2	1	"M"
33	"2009_1"	"Shar khuls"	2009	2	1	"M"
33	"2009_1"	"Shar khuls"	2009	2	1	"M"
33	"2009_1"	"Shar khuls"	2009	2	1	"M"
33	"2009_1"	"Tsagaan burgas"	2009	2	1	"M"
33	"2009_1"	"Tsagaan burgas"	2009	2	1	"M"
33	"2009_1"	"Tsagaan burgas"	2009	2	1	"M"
33	"2009_1"	"Tsagaan burgas"	2009	2	1	"M"
33	"2009_1"	"Tsagaan burgas"	2009	2	1	"M"
33	"2009_1"	"Tsagaan burgas"	2009	2	1	"M"
33	"2009_1"	"Tsagaan burgas"	2009	2	1	"M"
33	"2009_1"	"Tsagaan tokhoi"	2009	2	1	"M"
33	"2009_1"	"Tsagaan tokhoi"	2009	2	1	"M"
33	"2009_1"	"Tsagaan tokhoi"	2009	2	1	"M"
33	"2009_1"	"Tsagaan tokhoi"	2009	2	1	"M"
33	"2009_1"	"Tsagaan tokhoi"	2009	2	1	"M"
33	"2009_1"	"Tsagaan tokhoi"	2009	2	1	"M"
33	"2009_1"	"Tsagaan tokhoi"	2009	2	1	"M"
33	"2009_1"	"Tsagaan tokhoi"	2009	2	1	"M"
33	"2009_2"	"Shar khuls"	2009	3	2	"M"
33	"2009_2"	"Shar khuls"	2009	3	2	"M"
33	"2009_2"	"Shar khuls"	2009	3	2	"M"
33	"2009_2"	"Shar khuls"	2009	3	2	"M"
33	"2009_2"	"Tsagaan tokhoi"	2009	3	2	"M"
33	"2009_2"	"Tsagaan tokhoi"	2009	3	2	"M"
33	"2009_2"	"Tsagaan tokhoi"	2009	3	2	"M"
33	"2009_2"	"Tsagaan tokhoi"	2009	3	2	"M"
33	"2009_2"	"Tsagaan tokhoi"	2009	3	2	"M"
33	"2009_2"	"Tsagaan tokhoi"	2009	3	2	"M"
33	"2009_2"	"Tsagaan tokhoi"	2009	3	2	"M"
33	"2009_2"	"Tsagaan tokhoi"	2009	3	2	"M"
33	"2009_3"	"Khushuut"	2009	4	3	"M"
33	"2009_3"	"Shar khuls"	2009	4	3	"M"
33	"2009_3"	"Tsagaan burgas"	2009	4	3	"M"
33	"2009_3"	"Tsagaan burgas"	2009	4	3	"M"
33	"2009_3"	"Tsagaan burgas"	2009	4	3	"M"
33	"2009_3"	"Tsagaan burgas"	2009	4	3	"M"
33	"2009_3"	"Tsagaan burgas"	2009	4	3	"M"
33	"2009_3"	"Tsagaan tokhoi"	2009	4	3	"M"
33	"2009_3"	"Tsagaan tokhoi"	2009	4	3	"M"
33	"2009_3"	"Tsagaan tokhoi"	2009	4	3	"M"
33	"2009_3"	"Tsagaan tokhoi"	2009	4	3	"M"
33	"2009_4"	"Shar khuls"	2009	5	4	"M"
33	"2009_4"	"Tsagaan burgas"	2009	5	4	"M"
33	"2009_4"	"Tsagaan burgas"	2009	5	4	"M"
33	"2009_4"	"Tsagaan burgas"	2009	5	4	"M"
33	"2009_4"	"Tsagaan burgas"	2009	5	4	"M"
33	"2009_4"	"Tsagaan burgas"	2009	5	4	"M"
33	"2009_4"	"Tsagaan tokhoi"	2009	5	4	"M"
33	"2013_1"	"Tsagaan tokhoi"	2013	1	1	"M"
33	"2013_1"	"Khushuut"	2013	1	1	"M"
33	"2013_1"	"Shar khuls"	2013	1	1	"M"
33	"2013_1"	"Shar khuls"	2013	1	1	"M"
33	"2013_1"	"Shar khuls"	2013	1	1	"M"
33	"2013_1"	"Shar khuls"	2013	1	1	"M"
33	"2013_1"	"Tsagaan tokhoi"	2013	1	1	"M"
33	"2013_3"	"Tsagaan tokhoi"	2013	3	3	"M"
33	"2013_3"	"Shar khuls"	2013	3	3	"M"
33	"2013_4"	"Khushuut"	2013	4	4	"M"
33	"2013_4"	"Khushuut"	2013	4	4	"M"
33	"2013_4"	"Khushuut"	2013	4	4	"M"
33	"2013_4"	"Khushuut"	2013	4	4	"M"
33	"2013_4"	"Khushuut"	2013	4	4	"M"
33	"2013_4"	"Khushuut"	2013	4	4	"M"
33	"2013_4"	"Khushuut"	2013	4	4	"M"
33	"2013_4"	"Shar khuls"	2013	4	4	"M"
33	"2013_4"	"Khushuut"	2013	4	4	"M"
33	"2013_4"	"Khushuut"	2013	4	4	"M"
33	"2013_4"	"Khushuut"	2013	4	4	"M"
33	"2013_4"	"Khushuut"	2013	4	4	"M"
33	"2013_4"	"Khushuut"	2013	4	4	"M"
34	"2009_3"	"Bogts tsagaan ders"	2009	4	3	"M"
34	"2009_3"	"Bogts tsagaan ders"	2009	4	3	"M"
34	"2009_3"	"Bogts tsagaan ders"	2009	4	3	"M"
34	"2009_3"	"Bogts tsagaan ders"	2009	4	3	"M"
34	"2009_4"	"Baruun tooroi"	2009	6	4	"M"
34	"2009_4"	"Baruun tooroi"	2009	6	4	"M"
34	"2009_4"	"Baruun tooroi"	2009	6	4	"M"
34	"2009_4"	"Baruun tooroi"	2009	6	4	"M"
35	"2013_2"	"Tsagaan burgas"	2013	2	2	"M"
35	"2013_2"	"Tsagaan burgas"	2013	2	2	"M"
35	"2013_4"	"Tsagaan burgas"	2013	4	4	"M"
35	"2013_4"	"Tsagaan burgas"	2013	4	4	"M"
35	"2013_4"	"Tsagaan burgas"	2013	4	4	"M"
37	"2009_1"	"Altan tevsh"	2009	1	1	"M"
37	"2009_1"	"Mukhar zadgai "	2009	1	1	"M"
37	"2009_1"	"Khatuu bulag"	2009	1	1	"M"
37	"2009_1"	"Khatuu bulag"	2009	1	1	"M"
37	"2009_1"	"Shar khuls"	2009	1	1	"M"
37	"2009_1"	"Tsagaan tokhoi"	2009	1	1	"M"
37	"2009_1"	"Khatuu bulag"	2009	2	1	"M"
37	"2009_1"	"Tsagaan burgas"	2009	2	1	"M"
37	"2009_1"	"Khutul us"	2009	2	1	"M"
37	"2009_1"	"Khutul us"	2009	2	1	"M"
37	"2009_1"	"Khutul us"	2009	2	1	"M"
37	"2009_1"	"Khutul us"	2009	2	1	"M"
37	"2009_1"	"Khutul us"	2009	2	1	"M"
37	"2009_2"	"Khatuu bulag"	2009	3	2	"M"
37	"2009_2"	"Khutul us"	2009	3	2	"M"
37	"2009_2"	"Khutul us"	2009	3	2	"M"
37	"2009_2"	"Khutul us"	2009	3	2	"M"
37	"2009_2"	"Khutul us"	2009	3	2	"M"
37	"2009_2"	"Tsagaan tokhoi"	2009	3	2	"M"
37	"2009_2"	"Tsagaan tokhoi"	2009	3	2	"M"
38	"2017_2"	"Khushuut"	2017	4	2	"M"
38	"2017_2"	"Khushuut"	2017	4	2	"M"
39	"2017_3"	"Bogts tsagaan ders"	2017	6	3	"F"
39	"2017_3"	"Bogts tsagaan ders"	2017	6	3	"F"
40	"2017_4"	"Mukhar zadgai "	2017	8	4	"F"
41	"2017_6"	"Tsagaan tokhoi"	2017	10	6	"M"
42	"2017_3"	"Bogts tsagaan ders"	2017	6	3	"M"
43	"2009_1"	"Mukhar zadgai "	2009	1	1	"M"
43	"2009_1"	"Altan tevsh"	2009	2	1	"M"
43	"2009_1"	"Suujiin bulag"	2009	2	1	"M"
43	"2009_1"	"Suujiin bulag"	2009	2	1	"M"
43	"2009_3"	"Altan tevsh"	2009	4	3	"M"
43	"2009_3"	"Khatuu bulag"	2009	4	3	"M"
46	"2009_1"	"Baruun tooroi"	2009	2	1	"F"
46	"2009_1"	"Baruun tooroi"	2009	2	1	"F"
46	"2009_2"	"Baruun tooroi"	2009	3	2	"F"
46	"2009_2"	"Baruun tooroi"	2009	3	2	"F"
46	"2009_2"	"Baruun tooroi"	2009	3	2	"F"
46	"2009_2"	"Baruun tooroi"	2009	3	2	"F"
46	"2009_3"	"Bogts tsagaan ders"	2009	4	3	"F"
